session_uid,subject_id,session_number,is_practice,source_file,matlab_variable,sex_recorded,n_stored_trials,n_responses,n_counter_raw,feedback_condition,planned_signaled_code,sigma,stimulus_variance,n_hazard_blocks,hazard_block_lengths,Hset_raw,Hset_corrected,tau_raw,hazard_reciprocal_corrected,Hset_reciprocal_corrected,Hset_schedule_matches,reward_raw,penalty_raw,sessionstart_matlab_datenum,session_ind_file_raw,planned_parameters_raw,cp_matches_source_switch,r_matches_source_run,source_left_x,source_left_y,source_right_x,source_right_y
AW2:data1,AW2,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data1,m,2000,2000,2000,mixed,2,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.1, 0.95], [0.1, 0.95]]","[[0.1, 0.95], [0.1, 0.95]]",[],False,False,True,1.0,20.0,735431.4074211102,7,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1 , 0.95],
       [0.1 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data2_practice,AW2,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data2_practice,m,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,5,"(24, 24, 24, 24, 24)","[[0.9, 0.7, 0.3, 0.5, 0.1], [0.9, 0.7, 0.3, 0.5, 0.1]]","[[0.9, 0.7, 0.3, 0.5, 0.1], [0.9, 0.7, 0.3, 0.5, 0.1]]",[],False,False,True,1.0,20.0,735432.3374320274,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.9, 0.7, 0.3, 0.5, 0.1],
       [0.9, 0.7, 0.3, 0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data2,AW2,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data2,m,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,5,"(400, 400, 400, 400, 400)","[[0.9, 0.7, 0.3, 0.5, 0.1], [0.9, 0.7, 0.3, 0.5, 0.1]]","[[0.9, 0.7, 0.3, 0.5, 0.1], [0.9, 0.7, 0.3, 0.5, 0.1]]",[],False,False,True,1.0,20.0,735432.3405690923,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.9, 0.7, 0.3, 0.5, 0.1],
       [0.9, 0.7, 0.3, 0.5, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data3_practice,AW2,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data3_practice,m,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,1.0,20.0,735433.3406424547,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data3,AW2,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data3,m,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.9, 0.05], [0.9, 0.05]]","[[0.9, 0.05], [0.9, 0.05]]",[],False,False,True,1.0,20.0,735433.342683355,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data4_practice,AW2,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data4_practice,m,120,120,120,signaled,1,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.7, 0.5, 0.9, 0.3, 0.1], [0.7, 0.5, 0.9, 0.3, 0.1]]","[[0.7, 0.5, 0.9, 0.3, 0.1], [0.7, 0.5, 0.9, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735438.3496066412,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.7, 0.5, 0.9, 0.3, 0.1],
       [0.7, 0.5, 0.9, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data4,AW2,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data4,m,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.7, 0.5, 0.9, 0.3, 0.1], [0.7, 0.5, 0.9, 0.3, 0.1]]","[[0.7, 0.5, 0.9, 0.3, 0.1], [0.7, 0.5, 0.9, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735438.3518405012,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.7, 0.5, 0.9, 0.3, 0.1],
       [0.7, 0.5, 0.9, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data5_practice,AW2,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data5_practice,m,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,1.0,20.0,735438.7151312857,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data5,AW2,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data5,m,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,1.0,20.0,735438.7177848056,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data6_practice,AW2,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data6_practice,m,120,120,120,unsignaled,0,10.0,100.0,2,"(60, 60)","[[0.1, 0.5], [0.1, 0.5]]","[[0.1, 0.5], [0.1, 0.5]]",[],False,False,True,1.0,20.0,735439.3507296278,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.1, 0.5],
       [0.1, 0.5]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AW2:data6,AW2,6,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AW2.mat,data6,m,2000,2000,2000,unsignaled,0,10.0,100.0,2,"(1000, 1000)","[[0.1, 0.5], [0.1, 0.5]]","[[0.1, 0.5], [0.1, 0.5]]",[],False,False,True,1.0,20.0,735439.3600063397,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.1, 0.5],
       [0.1, 0.5]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
AY:data1,AY,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AY.mat,data1,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.8999999999999999, 0.1, 0.3, 0.7, 0.5], [0.8999999999999999, 0.1, 0.3, 0.7, 0.5]]","[[0.8999999999999999, 0.1, 0.3, 0.7, 0.5], [0.8999999999999999, 0.1, 0.3, 0.7, 0.5]]","[[1.1111111111111112, 10.0, 3.3333333333333335, 1.4285714285714286, 2.0], [1.1111111111111112, 10.0, 3.3333333333333335, 1.4285714285714286, 2.0]]",False,False,True,,,,5,"{'tau': array([[ 1.11111111, 10.        ,  3.33333333,  1.42857143,  2.        ],
       [ 1.11111111, 10.        ,  3.33333333,  1.42857143,  2.        ]]), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.9, 0.1, 0.3, 0.7, 0.5],
       [0.9, 0.1, 0.3, 0.7, 0.5]])}",True,True,34.5,27.5,64.5,27.5
AY:data2,AY,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AY.mat,data2,f,2000,2000,2000,signaled,1,12.24744871391589,150.0,5,"(400, 400, 400, 400, 400)","[[0.8999999999999999, 0.3, 0.1, 0.7, 0.5], [0.8999999999999999, 0.3, 0.1, 0.7, 0.5]]","[[0.8999999999999999, 0.3, 0.1, 0.7, 0.5], [0.8999999999999999, 0.3, 0.1, 0.7, 0.5]]","[[1.1111111111111112, 3.3333333333333335, 10.0, 1.4285714285714286, 2.0], [1.1111111111111112, 3.3333333333333335, 10.0, 1.4285714285714286, 2.0]]",False,False,True,,,,5,"{'tau': array([[ 1.11111111,  3.33333333, 10.        ,  1.42857143,  2.        ],
       [ 1.11111111,  3.33333333, 10.        ,  1.42857143,  2.        ]]), 'signaled': 1, 'sigma': 12.24744871391589, 'Hset': array([[0.9, 0.3, 0.1, 0.7, 0.5],
       [0.9, 0.3, 0.1, 0.7, 0.5]])}",True,True,34.5,27.0,64.5,27.0
AY:data3,AY,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AY.mat,data3,f,2000,2000,2000,mixed,2,12.24744871391589,150.0,2,"(1000, 1000)","[[0.05, 0.5], [0.05, 0.5]]","[[0.05, 0.5], [0.05, 0.5]]","[[20, 2], [20, 2]]",False,False,True,,,,5,"{'tau': array([[20,  2],
       [20,  2]], dtype=uint8), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.05, 0.5 ],
       [0.05, 0.5 ]])}",True,True,34.5,27.0,64.5,27.0
AY:data4,AY,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_AY.mat,data4,f,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,2,"(1000, 1000)","[[0.8999999999999999, 0.05], [0.8999999999999999, 0.05]]","[[0.8999999999999999, 0.05], [0.8999999999999999, 0.05]]","[[1.1111111111111112, 20.0], [1.1111111111111112, 20.0]]",False,False,True,,,735413.5250513748,5,"{'tau': array([[ 1.11111111, 20.        ],
       [ 1.11111111, 20.        ]]), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.9 , 0.05],
       [0.9 , 0.05]])}",True,True,34.5,28.5,64.5,28.5
BV:data1_practice,BV,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data1_practice,m,120,120,120,mixed,2,12.24744871391589,150.0,2,"(60, 60)",,,"[[1.4285714285714286, 10.0], [1.4285714285714286, 10.0]]",False,False,,,,735413.6439973466,6,"{'tau': array([[ 1.42857143, 10.        ],
       [ 1.42857143, 10.        ]]), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]])}",True,True,34.5,28.5,64.5,28.5
BV:data1,BV,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data1,m,2000,2000,2000,mixed,2,12.24744871391589,150.0,2,"(1000, 1000)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]","[[1.4285714285714286, 10.0], [1.4285714285714286, 10.0]]",False,False,True,,,735413.6472669892,6,"{'tau': array([[ 1.42857143, 10.        ],
       [ 1.42857143, 10.        ]]), 'signaled': 2, 'sigma': 12.24744871391589, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]])}",True,True,34.5,28.5,64.5,28.5
BV:data2_practice,BV,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data2_practice,m,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)",,,"[[20.0, 1.1111111111111112], [20.0, 1.1111111111111112]]",False,False,,,,735417.5820778992,6,"{'tau': array([[20.        ,  1.11111111],
       [20.        ,  1.11111111]]), 'signaled': 2, 'sigma': 10, 'Hset': array([[0.05, 0.9 ],
       [0.05, 0.9 ]])}",True,True,34.5,28.5,64.5,28.5
BV:data2,BV,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data2,m,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.05, 0.8999999999999999], [0.05, 0.8999999999999999]]","[[0.05, 0.8999999999999999], [0.05, 0.8999999999999999]]","[[20.0, 1.1111111111111112], [20.0, 1.1111111111111112]]",False,False,True,,,735417.5843683967,6,"{'tau': array([[20.        ,  1.11111111],
       [20.        ,  1.11111111]]), 'signaled': 2, 'sigma': 10, 'Hset': array([[0.05, 0.9 ],
       [0.05, 0.9 ]])}",True,True,34.5,28.5,64.5,28.5
BV:data3_practice,BV,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data3_practice,m,120,120,120,unsignaled,0,12.24744871391589,150.0,2,"(60, 60)","[[0.3, 0.5], [0.3, 0.5]]","[[0.3, 0.5], [0.3, 0.5]]",[],False,False,True,,,735420.4569995952,6,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.3, 0.5],
       [0.3, 0.5]])}",True,True,34.5,28.5,64.5,28.5
BV:data3,BV,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data3,m,2000,2000,2000,unsignaled,0,12.24744871391589,150.0,2,"(1000, 1000)","[[0.3, 0.5], [0.3, 0.5]]","[[0.3, 0.5], [0.3, 0.5]]",[],False,False,True,,,735420.458743215,6,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 12.24744871391589, 'Hset': array([[0.3, 0.5],
       [0.3, 0.5]])}",True,True,34.5,28.5,64.5,28.5
BV:data4_practice,BV,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data4_practice,m,120,120,120,signaled,1,10.0,100.0,2,"(60, 60)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,,,735423.5777146709,6,"{'tau': array([], dtype=float64), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]])}",True,True,34.5,28.5,64.5,28.5
BV:data4,BV,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data4,m,2000,2000,2000,signaled,1,10.0,100.0,2,"(1000, 1000)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,,,735423.5799373315,6,"{'tau': array([], dtype=float64), 'signaled': 1, 'sigma': 10, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]])}",True,True,34.5,28.5,64.5,28.5
BV:data5_practice,BV,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data5_practice,m,120,120,120,unsignaled,0,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.5, 0.7, 0.3, 0.1, 0.9], [0.5, 0.7, 0.3, 0.1, 0.9]]","[[0.5, 0.7, 0.3, 0.1, 0.9], [0.5, 0.7, 0.3, 0.1, 0.9]]",[],False,False,True,,,735424.3935256379,6,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 10, 'Hset': array([[0.5, 0.7, 0.3, 0.1, 0.9],
       [0.5, 0.7, 0.3, 0.1, 0.9]])}",True,True,34.5,28.5,64.5,28.5
BV:data5,BV,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_BV.mat,data5,m,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.5, 0.7, 0.3, 0.1, 0.9], [0.5, 0.7, 0.3, 0.1, 0.9]]","[[0.5, 0.7, 0.3, 0.1, 0.9], [0.5, 0.7, 0.3, 0.1, 0.9]]",[],False,False,True,,,735424.3952902252,6,"{'tau': array([], dtype=float64), 'signaled': 0, 'sigma': 10, 'Hset': array([[0.5, 0.7, 0.3, 0.1, 0.9],
       [0.5, 0.7, 0.3, 0.1, 0.9]])}",True,True,34.5,28.5,64.5,28.5
CA2:data1_practice,CA2,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data1_practice,f,120,120,120,mixed,2,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.1, 0.95], [0.1, 0.95]]","[[0.1, 0.95], [0.1, 0.95]]",[],False,False,True,1.0,20.0,735445.5298355075,5,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1 , 0.95],
       [0.1 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data1,CA2,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data1,f,2000,2000,2000,mixed,2,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.1, 0.95], [0.1, 0.95]]","[[0.1, 0.95], [0.1, 0.95]]",[],False,False,True,1.0,20.0,735445.5362377906,5,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.1 , 0.95],
       [0.1 , 0.95]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data2_practice,CA2,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data2_practice,f,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.1, 0.9], [0.1, 0.9]]","[[0.1, 0.9], [0.1, 0.9]]",[],False,False,True,1.0,20.0,735452.5831023024,5,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1, 0.9],
       [0.1, 0.9]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data2,CA2,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data2,f,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.1, 0.9], [0.1, 0.9]]","[[0.1, 0.9], [0.1, 0.9]]",[],False,False,True,1.0,20.0,735452.5854174114,5,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.1, 0.9],
       [0.1, 0.9]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data3_practice,CA2,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data3_practice,f,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,5,"(24, 24, 24, 24, 24)","[[0.1, 0.7, 0.5, 0.3, 0.9], [0.1, 0.7, 0.5, 0.3, 0.9]]","[[0.1, 0.7, 0.5, 0.3, 0.9], [0.1, 0.7, 0.5, 0.3, 0.9]]",[],False,False,True,1.0,20.0,735454.5190405218,5,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.1, 0.7, 0.5, 0.3, 0.9],
       [0.1, 0.7, 0.5, 0.3, 0.9]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data3,CA2,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data3,f,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,5,"(400, 400, 400, 400, 400)","[[0.1, 0.7, 0.5, 0.3, 0.9], [0.1, 0.7, 0.5, 0.3, 0.9]]","[[0.1, 0.7, 0.5, 0.3, 0.9], [0.1, 0.7, 0.5, 0.3, 0.9]]",[],False,False,True,1.0,20.0,735454.5207599336,5,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.1, 0.7, 0.5, 0.3, 0.9],
       [0.1, 0.7, 0.5, 0.3, 0.9]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data4_practice,CA2,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data4_practice,f,120,120,120,unsignaled,0,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.9, 0.1, 0.5, 0.7, 0.3], [0.9, 0.1, 0.5, 0.7, 0.3]]","[[0.9, 0.1, 0.5, 0.7, 0.3], [0.9, 0.1, 0.5, 0.7, 0.3]]",[],False,False,True,1.0,20.0,735455.5821869851,5,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.9, 0.1, 0.5, 0.7, 0.3],
       [0.9, 0.1, 0.5, 0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CA2:data4,CA2,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CA2.mat,data4,f,2000,2000,2000,unsignaled,0,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.9, 0.1, 0.5, 0.7, 0.3], [0.9, 0.1, 0.5, 0.7, 0.3]]","[[0.9, 0.1, 0.5, 0.7, 0.3], [0.9, 0.1, 0.5, 0.7, 0.3]]",[],False,False,True,1.0,20.0,735455.5840863396,5,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.9, 0.1, 0.5, 0.7, 0.3],
       [0.9, 0.1, 0.5, 0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data1_practice,CB2,1,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data1_practice,f,120,120,120,mixed,2,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.7, 0.3], [0.7, 0.3]]","[[0.7, 0.3], [0.7, 0.3]]",[],False,False,True,1.0,20.0,735444.4656793778,7,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.7, 0.3],
       [0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data1,CB2,1,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data1,f,2000,2000,2000,mixed,2,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.7, 0.3], [0.7, 0.3]]","[[0.7, 0.3], [0.7, 0.3]]",[],False,False,True,1.0,20.0,735444.4692029562,7,"{'sigma': 7.0710678118654755, 'signaled': 2, 'Hset': array([[0.7, 0.3],
       [0.7, 0.3]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data2_practice,CB2,2,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data2_practice,f,120,120,120,signaled,1,7.0710678118654755,50.00000000000001,5,"(24, 24, 24, 24, 24)","[[0.5, 0.9, 0.7, 0.3, 0.1], [0.5, 0.9, 0.7, 0.3, 0.1]]","[[0.5, 0.9, 0.7, 0.3, 0.1], [0.5, 0.9, 0.7, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735445.4636667863,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.5, 0.9, 0.7, 0.3, 0.1],
       [0.5, 0.9, 0.7, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data2,CB2,2,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data2,f,2000,2000,2000,signaled,1,7.0710678118654755,50.00000000000001,5,"(400, 400, 400, 400, 400)","[[0.5, 0.9, 0.7, 0.3, 0.1], [0.5, 0.9, 0.7, 0.3, 0.1]]","[[0.5, 0.9, 0.7, 0.3, 0.1], [0.5, 0.9, 0.7, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735445.4664699179,7,"{'sigma': 7.0710678118654755, 'signaled': 1, 'Hset': array([[0.5, 0.9, 0.7, 0.3, 0.1],
       [0.5, 0.9, 0.7, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data3_practice,CB2,3,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data3_practice,f,120,120,120,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(60, 60)","[[0.5, 0.7], [0.5, 0.7]]","[[0.5, 0.7], [0.5, 0.7]]",[],False,False,True,1.0,20.0,735446.4637272232,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.5, 0.7],
       [0.5, 0.7]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data3,CB2,3,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data3,f,2000,2000,2000,unsignaled,0,7.0710678118654755,50.00000000000001,2,"(1000, 1000)","[[0.5, 0.7], [0.5, 0.7]]","[[0.5, 0.7], [0.5, 0.7]]",[],False,False,True,1.0,20.0,735446.4656899888,7,"{'sigma': 7.0710678118654755, 'signaled': 0, 'Hset': array([[0.5, 0.7],
       [0.5, 0.7]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data4_practice,CB2,4,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data4_practice,f,120,120,120,mixed,2,10.0,100.0,2,"(60, 60)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,1.0,20.0,735447.4652112105,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data4,CB2,4,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data4,f,2000,2000,2000,mixed,2,10.0,100.0,2,"(1000, 1000)","[[0.7, 0.1], [0.7, 0.1]]","[[0.7, 0.1], [0.7, 0.1]]",[],False,False,True,1.0,20.0,735447.4680795777,7,"{'sigma': 10, 'signaled': 2, 'Hset': array([[0.7, 0.1],
       [0.7, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data5_practice,CB2,5,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data5_practice,f,120,120,120,signaled,1,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.9, 0.7, 0.5, 0.3, 0.1], [0.9, 0.7, 0.5, 0.3, 0.1]]","[[0.9, 0.7, 0.5, 0.3, 0.1], [0.9, 0.7, 0.5, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735448.4614060536,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.9, 0.7, 0.5, 0.3, 0.1],
       [0.9, 0.7, 0.5, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data5,CB2,5,False,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data5,f,2000,2000,2000,signaled,1,10.0,100.0,5,"(400, 400, 400, 400, 400)","[[0.9, 0.7, 0.5, 0.3, 0.1], [0.9, 0.7, 0.5, 0.3, 0.1]]","[[0.9, 0.7, 0.5, 0.3, 0.1], [0.9, 0.7, 0.5, 0.3, 0.1]]",[],False,False,True,1.0,20.0,735448.4637615277,7,"{'sigma': 10, 'signaled': 1, 'Hset': array([[0.9, 0.7, 0.5, 0.3, 0.1],
       [0.9, 0.7, 0.5, 0.3, 0.1]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
CB2:data6_practice,CB2,6,True,data/Glaze_Triangles/data_2AFC/raw_data/data_CB2.mat,data6_practice,f,120,120,120,unsignaled,0,10.0,100.0,5,"(24, 24, 24, 24, 24)","[[0.1, 0.5, 0.3, 0.9, 0.7], [0.1, 0.5, 0.3, 0.9, 0.7]]","[[0.1, 0.5, 0.3, 0.9, 0.7], [0.1, 0.5, 0.3, 0.9, 0.7]]",[],False,False,True,1.0,20.0,735451.463784768,7,"{'sigma': 10, 'signaled': 0, 'Hset': array([[0.1, 0.5, 0.3, 0.9, 0.7],
       [0.1, 0.5, 0.3, 0.9, 0.7]]), 'reward': 1, 'penalty': 20}",True,True,34.5,28.5,64.5,28.5
